Q4355701,Q5925,Q108053,Q3364408,P19,P47,P610
Q3649358,Q230,Q663492,Q1361182,P17,P463,P101
Q5605781,Q607514,Q7648473,Q123947,P1441,P161,P19
Q2615286,Q1542874,Q49,Q583355,P403,P30,P2633
Q6971840,Q924,Q499465,Q646684,P17,P150,P36
Q21714600,Q233218,Q2332351,Q6723,P131,P150,P421
Q3351035,Q1137018,Q51,Q722537,P463,P30,P2184
Q18150488,Q30,Q11891,Q131512,P495,P6,P106
Q2121637,Q9248,Q21194,Q36874,P159,P190,P131
Q7510738,Q39,Q684719,Q676078,P27,P194,P527
Q2300879,Q30,Q16644,Q498929,P17,P150,P2633
Q5287915,Q5369,Q153024,Q2579904,P641,P417,P19
Q6315740,Q60,Q6233903,Q4925477,P291,P6,P735
Q28732428,Q847,Q21,Q30192,P641,P495,P421
Q6707109,Q51,Q131198,Q2114101,P30,P150,P610
Q18600316,Q4708573,Q797,Q1811372,P20,P131,P1365
Q1464684,Q284860,Q928863,Q277626,P361,P155,P264
Q7903650,Q2530909,Q1726,Q259879,P161,P19,P150
Q7530161,Q4874821,Q1636558,Q1297,P156,P264,P159
Q16073450,Q43,Q131387,Q118995,P27,P150,P36
Q863629,Q83584,Q1480166,Q6887575,P137,P1454,P461
Q4730605,Q47002,Q1919098,Q1049218,P19,P131,P150
Q4705032,Q805,Q2622743,Q2461485,P17,P6,P607
Q11075585,Q25231,Q662074,Q21162,P131,P2633,P527
Q5001540,Q145,Q6083755,Q7269,P17,P155,P122
Q5706774,Q5681310,Q1285922,Q862516,P131,P361,P36
Q3237553,Q8577,Q140422,Q724288,P1344,P710,P3022
Q4799314,Q901,Q46857,Q3239681,P106,P2283,P527
Q17512245,Q880589,Q18710915,Q13608061,P991,P26,P106
Q17148130,Q7154237,Q2526255,Q932586,P162,P106,P425
Q21063630,Q4925477,Q2228,Q2221,P735,P1750,P155
Q4886881,Q3350524,Q48,Q2001617,P69,P30,P2633
Q4581446,Q5372,Q30,Q1588,P641,P495,P150
Q492487,Q79,Q15618993,Q774262,P17,P1906,P2354
Q4567256,Q20,Q50619,Q216065,P17,P150,P131
Q516733,Q8544,Q234762,Q2493731,P1344,P545,P166
Q2033986,Q408,Q133888,Q1239,P17,P150,P206
Q1282161,Q384090,Q79854,Q1780620,P161,P102,P355
Q315929,Q2880758,Q359956,Q180810,P40,P26,P19
Q18638163,Q774609,Q7198162,Q645663,P69,P749,P355
Q4820663,Q4820664,Q734774,Q743945,P40,P69,P463
Q514086,Q1741,Q42497,Q87130,P20,P47,P6
Q5871184,Q593733,Q862571,Q12353044,P137,P452,P527
Q7124786,Q7117081,Q1860,Q1346342,P156,P407,P361
Q7913939,Q4834096,Q16730562,Q1352,P1040,P3373,P19
Q7518838,Q4117588,Q1557,Q16883346,P735,P460,P1533
Q6691675,Q11868061,Q33999,Q11424,P161,P106,P425
Q652610,Q414052,Q1726,Q277974,P69,P159,P206
Q582368,Q335701,Q717,Q3525435,P3022,P27,P172
Q1345229,Q82494,Q611833,Q7145580,P126,P361,P1037
Q493735,Q189,Q7184,Q877399,P17,P463,P92
Q622701,Q17143855,Q16882608,Q21508448,P86,P734,P460
Q4915443,Q7227871,Q1353354,Q659887,P19,P131,P36
Q2070782,Q37660,Q881,Q843,P206,P205,P530
Q7450954,Q123709,Q214178,Q3104793,P131,P190,P6
Q4860245,Q2035648,Q35409,Q36602,P171,P105,P361
Q2935303,Q142,Q189062,Q3624078,P17,P463,P360
Q21872491,Q21070668,Q2688789,Q1627391,P54,P118,P2499
Q4840729,Q43,Q482834,Q134703,P17,P150,P36
Q7759388,Q145,Q269412,Q20875,P17,P35,P22
Q4789365,Q48249,Q35086,Q3341354,P607,P276,P6
Q5986382,Q6319605,Q629428,Q3348299,P1376,P131,P36
Q1354896,Q17,Q751907,Q1207735,P17,P36,P156
Q4787846,Q145,Q1928989,Q25230,P17,P463,P1001
Q127751,Q105278,Q447802,Q950456,P710,P112,P40
Q1996189,Q332702,Q23444,Q428124,P54,P462,P527
Q7560305,Q292399,Q7341220,Q1446181,P175,P26,P69
Q6066661,Q30,Q181574,Q1930,P17,P463,P159
Q695431,Q36341,Q1019113,Q124410,P171,P1672,P1582
Q2152662,Q17403431,Q334634,Q5229701,P3373,P54,P286
Q6410594,Q145,Q956699,Q1366863,P17,P832,P460
Q7285456,Q379157,Q9316,Q83322,P161,P140,P112
Q2352501,Q30,Q11817,Q2552970,P17,P6,P19
Q12338358,Q3430589,Q3414556,Q106268,P161,P19,P190
Q2448876,Q20,Q133009,Q1780809,P27,P6,P3373
Q6738062,Q798586,Q491236,Q2073653,P19,P131,P36
Q7278661,Q40348,Q969022,Q220,P106,P417,P20
Q7090677,Q675905,Q35409,Q36602,P171,P105,P361
Q264368,Q610738,Q19881,Q46261,P3373,P119,P149
Q7121554,Q7603,Q845918,Q92653,P275,P790,P112
Q8533758,Q884,Q14356,Q700130,P17,P35,P69
Q12342237,Q81137,Q1840,Q10043,P131,P190,P47
Q728754,Q222344,Q590870,Q107478,P106,P425,P2184
Q7866219,Q11220,Q107126,Q341915,P137,P159,P47
Q7762894,Q993575,Q1347678,Q695930,P131,P190,P47
Q1052774,Q30,Q214,Q4176549,P17,P530,P206
Q6491052,Q6803135,Q1223,Q194057,P69,P131,P610
Q44996,Q6257950,Q206988,Q665330,P50,P19,P47
Q5448896,Q65,Q23564,Q386496,P159,P190,P17
Q7427785,Q541428,Q2664624,Q8229,P161,P734,P282
Q9141091,Q706708,Q140631,Q706308,P69,P131,P150
Q25043915,Q60,Q1218,Q12560,P159,P190,P17
Q2486336,Q527769,Q24861,Q2028,P126,P131,P190
Q4721894,Q41,Q365196,Q1546449,P17,P35,P241
Q2252521,Q30,Q159583,Q219082,P17,P530,P463
Q5151745,Q2924461,Q3281731,Q18438,P123,P112,P20
Q16066831,Q5339083,Q1951,Q473346,P248,P131,P2238
Q4731913,Q402938,Q272774,Q6237549,P131,P138,P22
Q16186250,Q8444,Q3386920,Q2093070,P1344,P543,P735
Q5596319,Q483501,Q735,Q50641,P106,P425,P2184
Q3299578,Q309331,Q7080963,Q986689,P69,P355,P276
Q848716,Q956,Q711077,Q254204,P20,P6,P69
Q5632717,Q932897,Q1208203,Q1342845,P176,P127,P155
Q5655149,Q1139276,Q29179,Q1368571,P166,P112,P551
Q470820,Q215627,Q8425,Q21201,P360,P461,P2579
Q1359568,Q18165291,Q1143289,Q49145,P127,P69,P131
Q3417478,Q334661,Q48413,Q697762,P275,P790,P166
Q5121419,Q213457,Q991,Q4167247,P135,P737,P40
Q2100723,Q323531,Q3798,Q313114,P176,P159,P1376
Q707078,Q318532,Q1021939,Q19756503,P19,P47,P131
Q2247964,Q30,Q1811372,Q1974,P17,P150,P47
Q5823770,Q5683661,Q1278733,Q383129,P131,P361,P36
Q5738410,Q59101,Q48897,Q11993244,P131,P47,P155
Q6163455,Q2630093,Q16277225,Q3157071,P735,P460,P1889
Q5334538,Q6608367,Q490385,Q2604656,P69,P131,P190
Q6897579,Q325872,Q7026,Q108252,P735,P407,P78
Q68717,Q69985,Q547754,Q280338,P22,P25,P3373
Q1939846,Q36,Q1043527,Q320863,P17,P463,P361
Q28151970,Q1759386,Q1766403,Q7749,P361,P155,P136
Q4189653,Q1104675,Q192875,Q182009,P131,P36,P190
Q12012941,Q803,Q2772913,Q6655,P131,P1383,P421
Q9006245,Q7925120,Q11984,Q1348052,P286,P54,P115
Q5021886,Q1321,Q1109432,Q1211934,P407,P2579,P2578
Q120290,Q136851,Q22,Q2016568,P641,P495,P1546
Q18637286,Q9816,Q9867,Q25989,P19,P47,P421
Q36393,Q179805,Q36442,Q7163,P136,P361,P2578
Q19710,Q34640,Q23666,Q674040,P403,P138,P460
Q7250135,Q30,Q35648,Q255115,P495,P6,P26
Q7174777,Q2793400,Q1439952,Q7411,P735,P460,P407
Q2978315,Q62024,Q155545,Q2961452,P40,P3373,P598
Q4740238,Q15724579,Q22048,Q5122619,P161,P19,P150
Q17108162,Q11460,Q12684,Q33233,P1056,P366,P1479
Q7491867,Q6397474,Q1393019,Q108131,P175,P20,P131
Q2119604,Q12053139,Q31,Q782942,P360,P17,P463
Q643904,Q214917,Q25379,Q7777570,P106,P425,P366
Q437248,Q1675463,Q2417,Q110,P735,P1750,P361
Q23658252,Q2736,Q1381731,Q765734,P641,P2283,P1889
Q4579954,Q5369,Q153024,Q2579904,P641,P417,P19
Q1132490,Q881,Q26575,Q26581,P17,P150,P36
Q417718,Q1094,Q77308,Q689854,P527,P61,P69
Q6626041,Q41176,Q831691,Q174583,P360,P527,P1889
Q28173741,Q668,Q244689,Q967663,P17,P6,P19
Q260253,Q2975,Q2980,Q496050,P131,P47,P36
Q5213222,Q3526066,Q4705979,Q1439,P54,P115,P131
Q18350794,Q1489,Q956,Q1022269,P937,P190,P150
Q18921930,Q1431996,Q142,Q19771,P54,P17,P463
Q5670674,Q5171562,Q217346,Q5695442,P69,P131,P47
Q3409237,Q142,Q2512993,Q39864,P17,P832,P138
Q766785,Q849179,Q2364667,Q978805,P54,P115,P131
Q3365804,Q2542491,Q1517260,Q959074,P131,P47,P150
Q2613811,Q324922,Q7318,Q69808,P19,P17,P47
Q7493968,Q30,Q23,Q524828,P17,P6,P607
Q1738643,Q241814,Q501918,Q2165777,P19,P131,P36
Q7727705,Q1214043,Q8261,Q6625963,P144,P136,P170
Q7345131,Q836947,Q16552,Q38283,P108,P159,P190
Q5273547,Q337493,Q1249148,Q2322,P921,P735,P1750
Q66244,Q64,Q705862,Q24879,P19,P6,P20
Q4945554,Q743073,Q830350,Q1522259,P3373,P735,P460
Q215717,Q487278,Q259382,Q1574016,P20,P190,P131
Q7591337,Q30,Q36023,Q7205839,P17,P6,P119
Q16627343,Q701253,Q1306533,Q207967,P131,P150,P36
Q16012466,Q774306,Q152457,Q39981,P106,P417,P20
Q4587898,Q5372,Q30,Q11268,P641,P495,P194
Q6342630,Q99,Q58731,Q2360428,P131,P47,P150
Q20961954,Q28800754,Q8157228,Q188,P734,P460,P407
Q5605062,Q1527,Q490409,Q1931467,P131,P150,P36
Q1419133,Q494205,Q869,Q851,P361,P17,P530
Q436437,Q9634,Q1148189,Q2645657,P1344,P545,P735
Q5543739,Q30,Q711,Q209774,P27,P530,P150
Q26219541,Q6839226,Q35409,Q36602,P171,P105,P361
Q1385466,Q192081,Q525975,Q13627273,P54,P634,P735
Q4812406,Q26251736,Q220,Q405098,P344,P19,P6
Q5492456,Q183259,Q184839,Q129728,P400,P156,P361
Q17020127,Q3829347,Q1169888,Q175166,P180,P186,P460
Q27997458,Q937857,Q1381731,Q765734,P106,P3828,P1889
Q7574381,Q30,Q9916,Q6825751,P17,P6,P166
Q5055838,Q177544,Q14953,Q6230,P19,P190,P131
Q465350,Q33999,Q969022,Q220,P106,P417,P20
Q7843465,Q30,Q171663,Q14213,P17,P418,P2378
Q899566,Q17,Q81534,Q737148,P17,P85,P676
Q2279947,Q17,Q132345,Q11590209,P495,P6,P108
Q3877449,Q145,Q1061257,Q8880,P17,P2852,P790
Q7891554,Q529294,Q1914054,Q113783,P991,P19,P131
Q2898164,Q148,Q43934,Q377309,P17,P150,P6
Q7811813,Q145,Q7785,Q460072,P17,P463,P163
Q7402005,Q1546,Q111936,Q491004,P131,P150,P47
Q68678,Q76236,Q809,Q2102593,P155,P37,P1018
Q16732966,Q4964825,Q242446,Q6533683,P26,P108,P159
Q18387918,Q911681,Q6769006,Q13610143,P54,P286,P735
Q16254511,Q4849740,Q4740987,Q6828,P57,P19,P421
Q592457,Q840437,Q1138248,Q8229,P1040,P734,P282
Q23017182,Q1415,Q509798,Q932981,P131,P150,P36
Q5018139,Q1856798,Q5369,Q153024,P106,P425,P417
Q19891254,Q843,Q191384,Q320863,P17,P463,P361
Q588425,Q184786,Q183412,Q1365614,P155,P264,P355
Q7250756,Q30,Q31635,Q5251388,P17,P78,P137
Q6473269,Q805,Q464458,Q432,P17,P832,P140
Q5416436,Q1381706,Q2931,Q124,P735,P1750,P361
Q7838480,Q1661160,Q159454,Q151917,P102,P463,P488
Q6381012,Q10855682,Q1279488,Q643166,P131,P361,P36
Q6205978,Q4248351,Q2820,Q122,P735,P1750,P361
Q30680481,Q5372,Q30,Q173,P641,P495,P150
Q1067735,Q5728362,Q1132841,Q682779,P826,P155,P156
Q3603021,Q5189389,Q127856,Q81398,P750,P159,P190
Q3523962,Q159,Q318693,Q4496740,P27,P463,P1037
Q7806857,Q459,Q187136,Q1062213,P20,P190,P150
Q6418525,Q7324259,Q185323,Q495043,P22,P19,P131
Q3329218,Q36180,Q37260,Q11024,P106,P425,P366
Q3503747,Q1122476,Q937571,Q7718,P361,P3450,P641
Q5053221,Q1456,Q980284,Q2269875,P131,P194,P527
Q16466747,Q1051265,Q192874,Q16466796,P1269,P527,P2354
Q1772403,Q220458,Q747179,Q575315,P161,P69,P131
Q5178228,Q145,Q25,Q111840,P17,P150,P6
Q5056597,Q1384,Q71136,Q213422,P131,P150,P138
Q1569020,Q170416,Q1436139,Q1014906,P176,P1454,P92
Q2712354,Q2044,Q42053,Q207044,P20,P190,P1376
Q11171709,Q4964182,Q60059,Q193510,P106,P417,P69
Q1345539,Q142,Q228,Q36552,P17,P47,P78
Q16225779,Q3354498,Q15654302,Q652,P735,P460,P407
Q272575,Q609161,Q81658,Q81699,P19,P190,P47
Q1386611,Q848399,Q1537056,Q427487,P136,P1889,P415
Q7129327,Q2736,Q1381731,Q765734,P641,P2283,P1889
Q7275312,Q145,Q229,Q1773917,P17,P530,P2633
Q5614184,Q155,Q2086665,Q2852,P17,P832,P837
Q846586,Q108058,Q107146,Q115256,P131,P47,P190
Q5303434,Q771,Q54165,Q115148,P131,P150,P47
Q2832802,Q113135,Q2993556,Q133315,P54,P286,P19
Q26255105,Q172363,Q304800,Q928349,P131,P47,P36
Q25096343,Q1078,Q3183,Q5865918,P175,P740,P2184
Q12614242,Q520445,Q7518813,Q4117588,P272,P112,P735
Q19458333,Q843,Q1028,Q13474305,P17,P530,P47
Q6912147,Q34,Q133261,Q1384083,P17,P85,P676
Q18041958,Q840737,Q720988,Q668633,P1057,P361,P527
Q4750912,Q30,Q971,Q969317,P17,P530,P150
Q635168,Q3011,Q2947,Q492322,P131,P47,P36
Q4813343,Q622441,Q108700,Q39338,P102,P155,P462
Q885584,Q92708,Q17015993,Q408,P178,P184,P27
Q6279421,Q2190619,Q471788,Q19693378,P735,P460,P1560
Q37935,Q1904,Q3786221,Q6636,P131,P6,P91
Q4963805,Q1847538,Q969203,Q2131528,P19,P131,P150
Q706899,Q312030,Q948775,Q3869362,P450,P1029,P361
Q7034054,Q720959,Q38848,Q145,P136,P361,P2341
Q765179,Q1063389,Q611784,Q554723,P47,P190,P1889
Q7353160,Q30,Q127216,Q147403,P17,P2238,P171
Q7405062,Q777403,Q5275906,Q212805,P108,P463,P101
Q3340871,Q29234,Q2476943,Q29182,P19,P138,P39
Q300001,Q206317,Q207540,Q2570492,P19,P190,P47
Q5450389,Q16202843,Q49210,Q743812,P50,P108,P463
Q6280842,Q49108,Q5961301,Q2093477,P69,P488,P108
Q4758239,Q1507907,Q280856,Q1320376,P166,P138,P19
Q10494120,Q145,Q851,Q559915,P27,P530,P2184
Q3433362,Q16,Q27631,Q2987,P17,P832,P837
Q7307018,Q1951,Q2226,Q5539,P131,P1589,P403
Q561578,Q183,Q208645,Q81066,P17,P463,P2058
Q5383518,Q7648473,Q123947,Q734547,P57,P19,P361
Q12432109,Q819425,Q987,Q107941,P127,P159,P47
Q5294542,Q643716,Q1925846,Q58900,P19,P131,P36
Q6378718,Q30,Q1928989,Q25230,P17,P463,P1001
Q18171719,Q4964037,Q19413179,Q8798,P735,P460,P407
Q5082086,Q771,Q887117,Q1274366,P131,P1313,P2098
Q335732,Q28244,Q257634,Q35667,P1412,P282,P1889
Q5534558,Q5372773,Q541194,Q2276,P40,P735,P1750
Q12693605,Q3642234,Q5283,Q473227,P931,P1056,P556
Q4941079,Q258,Q57282,Q29622258,P17,P35,P40
Q884463,Q188,Q178435,Q862156,P407,P4132,P461
Q3475007,Q490799,Q495918,Q2620142,P131,P47,P36
Q5421152,Q292996,Q215363,Q4952317,P449,P127,P169
Q16066215,Q4925477,Q2228,Q2234,P735,P1750,P156
Q1013290,Q923954,Q6723,Q2583609,P47,P421,P460
Q7212656,Q865,Q424,Q550167,P17,P530,P2633
Q5081269,Q2958359,Q16186126,Q9083,P735,P460,P407
Q482507,Q5463385,Q3374730,Q1916402,P156,P123,P749
Q5291485,Q1881437,Q155152,Q38903,P264,P361,P749
Q16986226,Q23556,Q3642,Q9259,P159,P190,P1435
Q18349076,Q794,Q168949,Q203045,P17,P150,P36
Q5585745,Q1930,Q4081306,Q1801761,P19,P47,P131
Q18631665,Q8000635,Q494485,Q578351,P19,P131,P36
Q6318688,Q1686719,Q494791,Q4798188,P19,P131,P138
Q15999100,Q5171562,Q217346,Q5695442,P69,P131,P47
Q351179,Q123238,Q670860,Q83460,P98,P410,P460
Q4200471,Q252,Q1130350,Q432,P17,P172,P140
Q4218447,Q5372,Q30,Q657,P641,P495,P530
Q17064816,Q5375,Q21,Q11755949,P641,P495,P2184
Q7333993,Q182798,Q1896200,Q408,P1344,P710,P17
Q19460946,Q30,Q804,Q1988907,P17,P47,P150
Q1276996,Q1285682,Q6592266,Q240631,P488,P69,P361
Q5448415,Q3348185,Q639669,Q638,P161,P106,P425
Q96110,Q2966,Q350,Q161885,P937,P190,P17
Q1809988,Q869,Q240540,Q1211214,P17,P150,P36
Q7424702,Q1348297,Q48,Q2583609,P403,P30,P421
Q20639129,Q457281,Q729478,Q1191401,P69,P463,P159
Q25006581,Q847,Q21,Q489607,P641,P495,P85
Q7734034,Q316138,Q639669,Q638,P50,P106,P425
Q25095875,Q261027,Q5259276,Q17,P175,P264,P17
Q3883601,Q847,Q21,Q489607,P641,P495,P85
Q6820435,Q155629,Q242562,Q6542686,P175,P674,P166
Q4614723,Q5369,Q153024,Q20384,P641,P417,P20
Q4865630,Q23105,Q23103,Q5456823,P131,P47,P163
Q1190896,Q538476,Q641568,Q98,P36,P131,P206
Q7454313,Q472603,Q12233,Q3592990,P1889,P19,P6
Q6767722,Q13610143,Q9063,Q414,P735,P407,P17
Q4664482,Q20898917,Q8229,Q41670,P735,P282,P144
Q6875240,Q51,Q76754,Q7737,P30,P61,P1412
Q30595549,Q836,Q847289,Q1018173,P27,P150,P36
Q7490656,Q2084675,Q11034041,Q7414539,P131,P36,P1376
Q2251406,Q25308,Q35409,Q36602,P171,P105,P361
Q26207437,Q1368195,Q5369,Q153024,P413,P641,P417
Q2870730,Q23317,Q156578,Q7907669,P176,P127,P355
Q7535472,Q677542,Q7252,Q21201,P136,P1142,P2579
Q28674584,Q36,Q55927,Q1475388,P17,P6,P102
Q4665451,Q975941,Q4702254,Q175923,P54,P115,P131
Q3473655,Q493243,Q110403,Q392599,P131,P47,P36
Q7420275,Q414,Q44756,Q2120,P27,P150,P47
Q5017098,Q30,Q35686,Q934308,P17,P6,P20
Q18397606,Q18420546,Q3818548,Q193023,P361,P155,P264
Q5944803,Q145,Q188822,Q1461,P17,P463,P159
Q16195092,Q990875,Q494518,Q284840,P19,P131,P47
Q4835295,Q16,Q36,Q2142065,P17,P530,P206
Q762444,Q14823641,Q645043,Q14823648,P19,P131,P150
Q7432245,Q1537,Q351887,Q502222,P131,P150,P47
Q671338,Q1101976,Q1725723,Q1101457,P47,P131,P150
Q6628675,Q95074,Q290,Q48277,P360,P1552,P1889
Q39046711,Q30,Q11816,Q7411,P17,P6,P1412
Q6755585,Q17520944,Q17520955,Q1321,P735,P460,P407
Q5597598,Q34366,Q1074327,Q3173323,P131,P163,P180
Q5894319,Q8646,Q186456,Q372254,P159,P163,P180
Q12125176,Q5082294,Q16557,Q5211293,P162,P19,P194
Q2523087,Q1204,Q111584,Q577674,P131,P150,P36
Q16224167,Q210730,Q753253,Q1386676,P138,P19,P47
Q21015967,Q16092854,Q377741,Q491327,P170,P19,P131
Q128938,Q464904,Q324293,Q1198639,P36,P131,P150
Q2531504,Q182655,Q2981186,Q3139443,P175,P40,P19
Q7349330,Q1166,Q507169,Q979882,P131,P150,P36
Q7320971,Q1387,Q2335224,Q1351282,P159,P1365,P122
Q7106102,Q1640242,Q558985,Q2905,P19,P190,P131
Q7055247,Q145,Q590227,Q117174,P17,P35,P3373
Q7678537,Q392316,Q16,Q865,P361,P17,P530
Q765363,Q2093794,Q1384,Q115258,P69,P131,P150
Q5773212,Q7882120,Q427326,Q1337818,P156,P264,P159
Q2342264,Q11555175,Q1545555,Q3136408,P179,P1889,P162
Q5205289,Q30,Q1027,Q15,P27,P530,P30
Q5970680,Q4714683,Q414,Q656801,P527,P27,P463
Q5283687,Q1384,Q126188,Q275061,P131,P138,P451
Q6696254,Q30,Q755999,Q2987,P17,P832,P837
Q4991091,Q21487792,Q8229,Q3772237,P734,P282,P2184
Q1977726,Q656,Q192155,Q1144791,P159,P190,P131
Q5123759,Q143402,Q2455704,Q35409,P171,P105,P361
Q303962,Q80967,Q2319861,Q1122196,P361,P610,P706
Q2513339,Q659189,Q2590,Q119,P735,P1750,P361
Q7919071,Q7919069,Q8229,Q3772237,P735,P282,P2184
Q5506158,Q7729317,Q16199394,Q4957951,P175,P527,P264
Q20932052,Q883831,Q140083,Q856010,P19,P131,P47
Q4828354,Q495899,Q484596,Q3240318,P131,P47,P36
Q2626099,Q177076,Q244236,Q6779,P27,P36,P421
Q12323793,Q35,Q947911,Q6866144,P27,P6,P39
Q20858799,Q2129022,Q166709,Q2636749,P131,P47,P150
Q477833,Q1027,Q656801,Q320863,P1532,P463,P361
Q6945195,Q1282268,Q33999,Q222749,P175,P106,P425
Q23682911,Q26430,Q9829,Q25989,P19,P47,P421
Q3492282,Q3550645,Q18458,Q44013,P47,P131,P150
Q5470461,Q745120,Q484629,Q489897,P19,P131,P47
Q542391,Q218,Q380340,Q5401,P17,P463,P30
Q3987058,Q909743,Q158867,Q1295,P175,P264,P159
Q455094,Q2113029,Q8229,Q3772237,P735,P282,P2184
Q19642321,Q6822541,Q1588,Q504284,P119,P131,P150
Q7412454,Q1255921,Q2920921,Q338754,P39,P425,P460
Q3150956,Q1952,Q1116334,Q2630310,P131,P150,P47
Q6705811,Q2179,Q147632,Q572381,P196,P527,P138
Q6180250,Q884,Q1090024,Q379519,P27,P832,P361
Q1960690,Q1752483,Q914015,Q128139,P131,P36,P190
Q14712140,Q495171,Q490325,Q1375723,P131,P47,P36
Q10901425,Q5364647,Q1738757,Q8229,P676,P735,P282
Q1083958,Q1104675,Q545555,Q406057,P131,P150,P36
Q1561856,Q2469151,Q1815002,Q797,P138,P20,P131
Q2999991,Q5304049,Q1218,Q302203,P138,P19,P6
Q16729020,Q861548,Q6822266,Q1798240,P69,P463,P2283
Q7815667,Q5018694,Q2842325,Q61,P69,P463,P131
Q5981371,Q18336315,Q18393856,Q652,P735,P460,P407
Q7456812,Q1974,Q220777,Q14712,P131,P2238,P4000
Q327236,Q295602,Q33923,Q12512,P47,P417,P119
Q16192962,Q20432553,Q220736,Q186569,P19,P131,P36
Q6483441,Q746820,Q74704,Q491868,P19,P131,P47
Q19845166,Q36834,Q80513,Q781493,P106,P417,P53
Q1277655,Q2286,Q108,Q2273,P841,P361,P527
Q28466599,Q155,Q18,Q181238,P27,P30,P150
Q4849381,Q484245,Q485437,Q2550369,P19,P47,P527
Q5003585,Q2155683,Q500992,Q258629,P19,P131,P138
Q7593564,Q13390358,Q3504712,Q16479536,P84,P40,P734
Q7314025,Q440744,Q707796,Q3213011,P50,P26,P800
Q24182543,Q981981,Q37922,Q121180,P767,P1411,P1346
Q6272696,Q597409,Q2058593,Q152260,P19,P47,P138
Q8043409,Q819,Q585707,Q2087536,P17,P150,P36
Q3705380,Q1375,Q1543201,Q1581090,P1441,P123,P155
Q839154,Q93204,Q135498,Q1636612,P136,P166,P1027
Q5331434,Q122563,Q35001,Q408,P131,P190,P17
Q6065964,Q570990,Q251267,Q485536,P20,P131,P47
Q4540295,Q7747341,Q30,Q12312,P175,P495,P6
Q6426951,Q1971820,Q676058,Q217432,P54,P115,P131
Q7394919,Q2295400,Q1616694,Q1910635,P176,P159,P47
Q4669782,Q7045008,Q62,Q4796675,P123,P159,P6
Q16995484,Q858738,Q165745,Q4892323,P175,P264,P112
Q387456,Q771,Q54089,Q516993,P131,P150,P206
Q4064894,Q841804,Q193722,Q744247,P69,P131,P190
Q5212753,Q5220089,Q17863942,Q5220046,P161,P735,P460
Q854168,Q528231,Q84,Q5535176,P69,P159,P2633
Q14954642,Q471788,Q19693378,Q617272,P735,P1560,P460
Q7813171,Q965,Q22043905,Q2000147,P17,P6,P69
Q3550555,Q603669,Q1056987,Q1735768,P286,P54,P115
Q2500150,Q42493,Q254539,Q7341739,P676,P264,P112
Q5552188,Q270102,Q22,Q100166,P641,P495,P150
Q24083901,Q11901844,Q582336,Q5364202,P1344,P155,P276
Q26734761,Q677191,Q16747395,Q2720,P735,P460,P1750
Q16836067,Q41,Q1524,Q5776,P17,P36,P190
Q16894843,Q794,Q771405,Q27275,P17,P361,P47
Q3306215,Q1774,Q1135849,Q1088,P205,P163,P462
Q7950731,Q1016159,Q502272,Q2037655,P1408,P190,P131
Q16233192,Q22079749,Q35,Q26061,P54,P17,P150
Q14935675,Q3235,Q196627,Q2150,P131,P832,P837
Q16146653,Q66390,Q150,Q22716,P19,P37,P3161
Q5066909,Q813,Q35881,Q3430475,P17,P38,P562
Q5440050,Q30,Q11201,Q194907,P17,P209,P361
Q23883313,Q5687641,Q6392203,Q4805237,P69,P361,P355
Q3138011,Q202808,Q33,Q47891,P1269,P17,P163
Q5330069,Q145,Q192,Q163700,P17,P6,P166
Q15282218,Q1027118,Q41279,Q1498,P20,P47,P131
Q3258969,Q5369,Q153024,Q2581,P641,P417,P841
Q9262594,Q384244,Q5196,Q1027864,P19,P190,P1376
Q21546527,Q6240804,Q16707842,Q11005,P1889,P39,P361
Q7373070,Q1974,Q838749,Q826027,P131,P2238,P171
Q5450942,Q4357115,Q11635,Q24354,P138,P366,P1889
Q7965893,Q499249,Q7411,Q1516105,P735,P407,P4132
Q6147279,Q1674029,Q2605834,Q5146,P735,P460,P407
Q4203771,Q874369,Q642028,Q48,P201,P974,P30
Q9081451,Q115,Q668,Q16845347,P19,P530,P35
Q8980792,Q925648,Q3491960,Q3113989,P54,P286,P19
Q16007339,Q16,Q196627,Q2150,P27,P832,P837
Q2612507,Q145,Q191384,Q320863,P17,P463,P361
Q26997688,Q4925477,Q16276296,Q21200,P735,P460,P407
Q30102940,Q408,Q178167,Q47069,P17,P610,P186
Q1562677,Q30,Q232,Q3814905,P17,P530,P208
Q4727142,Q16154105,Q8229,Q41670,P735,P282,P144
Q4036189,Q503892,Q35409,Q36602,P171,P105,P361
Q5873116,Q20,Q47545,Q97,P27,P1589,P361
Q2849631,Q77276,Q220546,Q15304041,P50,P735,P460
Q5111542,Q173,Q156168,Q79509,P131,P150,P36
Q5365618,Q2658150,Q8229,Q3772237,P734,P282,P2184
Q7815131,Q8027119,Q1029941,Q43788,P54,P115,P131
Q4637394,Q3127696,Q356267,Q239043,P123,P112,P119
Q3374755,Q156449,Q35409,Q36602,P171,P105,P361
Q56102,Q49204,Q1331248,Q4746019,P69,P463,P131
Q1757514,Q730,Q1043527,Q320863,P17,P463,P361
Q979916,Q108784,Q484586,Q7415265,P131,P47,P138
Q3475190,Q495126,Q495151,Q2322308,P131,P47,P36
Q119021,Q557632,Q38903,Q4413456,P264,P749,P355
Q5372728,Q1930187,Q11030,Q1517385,P106,P425,P2184
Q8025724,Q16,Q80110,Q593676,P495,P163,P180
Q3900292,Q95074,Q47223,Q14819852,P360,P1552,P547
